date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:29.838	2.487	0.002	0.019	0.008	0.001	0.001	0.202	
0:0:29.897	79.942	0.001	0.003	0.002	0.001	0.001	0.203	
0:0:29.960	97.041	0.001	0.001	0.001	0.001	0.001	0.205	
0:0:30.025	98.120	0.001	0.001	0.001	0.001	0.001	0.207	
0:0:30.091	96.991	0.001	0.001	0.001	0.001	0.001	0.208	
0:0:30.156	75.901	0.001	0.002	0.002	0.001	0.001	0.209	
0:0:30.223	0.220	0.004	0.043	0.023	0.001	0.002	0.215	
0:0:30.285	0.016	0.010	0.163	0.077	0.002	0.003	0.211	
0:0:30.349	0.005	0.016	0.308	0.138	0.003	0.005	0.212	
0:0:30.411	0.004	0.019	0.399	0.170	0.003	0.005	0.219	
0:0:30.470	0.003	0.020	0.444	0.184	0.003	0.006	0.222	
0:0:30.530	0.003	0.021	0.452	0.189	0.003	0.006	0.218	
0:0:30.590	0.003	0.022	0.445	0.190	0.003	0.006	0.211	
0:0:30.654	0.003	0.023	0.446	0.192	0.003	0.006	0.211	
0:0:30.715	0.003	0.023	0.445	0.193	0.003	0.005	0.210	
0:0:30.776	0.003	0.023	0.443	0.193	0.003	0.005	0.209	
0:0:30.836	0.003	0.024	0.441	0.193	0.003	0.005	0.208	
0:0:30.909	0.003	0.024	0.436	0.193	0.003	0.005	0.206	
0:0:30.971	0.003	0.024	0.435	0.193	0.003	0.005	0.206	
0:0:31.043	0.003	0.024	0.434	0.193	0.003	0.005	0.206	
0:0:31.104	0.003	0.024	0.435	0.193	0.003	0.005	0.206	
0:0:31.162	0.003	0.024	0.435	0.193	0.003	0.005	0.206	
0:0:31.226	0.003	0.024	0.436	0.193	0.003	0.005	0.206	
0:0:31.290	0.003	0.024	0.435	0.194	0.003	0.005	0.205	
0:0:31.353	0.003	0.024	0.435	0.194	0.003	0.005	0.206	
0:0:31.419	0.003	0.024	0.437	0.194	0.003	0.005	0.205	
0:0:31.481	0.003	0.024	0.441	0.194	0.003	0.005	0.204	
0:0:31.548	0.003	0.024	0.446	0.194	0.003	0.005	0.203	
0:0:31.610	0.003	0.024	0.448	0.194	0.003	0.005	0.202	
