date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:42.723	0.003	0.025	0.419	0.194	0.003	0.005	0.225	
0:0:42.782	0.003	0.025	0.422	0.194	0.003	0.005	0.226	
0:0:42.844	0.003	0.025	0.424	0.194	0.003	0.005	0.230	
0:0:42.903	0.003	0.024	0.423	0.194	0.003	0.005	0.237	
0:0:42.965	0.003	0.024	0.423	0.194	0.003	0.005	0.242	
0:0:43.027	0.003	0.024	0.420	0.194	0.003	0.005	0.237	
0:0:43.102	0.003	0.024	0.421	0.194	0.003	0.005	0.227	
0:0:43.173	0.003	0.024	0.416	0.194	0.003	0.005	0.227	
0:0:43.237	0.003	0.024	0.425	0.194	0.003	0.005	0.223	
0:0:43.298	0.003	0.024	0.424	0.194	0.003	0.005	0.223	
0:0:43.368	0.003	0.024	0.426	0.194	0.003	0.005	0.226	
0:0:43.432	0.003	0.024	0.426	0.194	0.003	0.005	0.227	
0:0:43.496	0.003	0.024	0.426	0.194	0.003	0.005	0.235	
0:0:43.558	0.003	0.025	0.427	0.194	0.003	0.005	0.244	
0:0:43.624	0.003	0.024	0.427	0.194	0.002	0.005	0.262	
0:0:43.697	0.003	0.025	0.428	0.194	0.002	0.005	0.262	
0:0:43.760	0.003	0.024	0.428	0.194	0.002	0.005	0.276	
0:0:43.822	0.002	0.024	0.428	0.194	0.002	0.005	0.297	
0:0:43.894	0.002	0.024	0.428	0.194	0.002	0.005	0.300	
0:0:43.962	0.002	0.024	0.428	0.194	0.002	0.005	0.305	
0:0:44.028	0.002	0.024	0.428	0.194	0.002	0.005	0.296	
0:0:44.094	0.002	0.024	0.428	0.194	0.002	0.005	0.298	
0:0:44.175	0.002	0.025	0.428	0.194	0.002	0.005	0.282	
0:0:44.236	0.002	0.023	0.427	0.194	0.002	0.005	0.310	
0:0:44.301	0.002	0.023	0.426	0.194	0.002	0.005	0.319	
0:0:44.381	0.002	0.023	0.423	0.194	0.002	0.005	0.310	
0:0:44.448	0.002	0.023	0.421	0.194	0.002	0.005	0.313	
0:0:44.512	0.002	0.022	0.421	0.194	0.002	0.005	0.319	
0:0:44.574	0.002	0.023	0.425	0.194	0.002	0.005	0.309	
0:0:44.637	0.002	0.022	0.423	0.194	0.002	0.005	0.310	
0:0:44.709	0.002	0.022	0.420	0.194	0.002	0.005	0.325	
0:0:44.773	0.002	0.022	0.418	0.194	0.002	0.005	0.311	
0:0:44.835	0.002	0.021	0.419	0.194	0.002	0.005	0.322	
0:0:44.895	0.002	0.021	0.417	0.194	0.002	0.004	0.326	
0:0:44.956	0.002	0.020	0.414	0.194	0.002	0.004	0.340	
0:0:45.044	0.002	0.020	0.405	0.194	0.002	0.004	0.330	
0:0:45.104	0.002	0.019	0.392	0.194	0.002	0.004	0.347	
0:0:45.195	0.002	0.019	0.394	0.194	0.002	0.004	0.351	
0:0:45.258	0.002	0.020	0.401	0.194	0.002	0.004	0.340	
0:0:45.321	0.002	0.020	0.403	0.194	0.002	0.004	0.332	
0:0:45.386	0.002	0.021	0.411	0.194	0.002	0.005	0.316	
0:0:45.453	0.002	0.022	0.413	0.194	0.002	0.005	0.294	
0:0:45.515	0.002	0.023	0.419	0.194	0.002	0.005	0.292	
0:0:45.581	0.002	0.023	0.425	0.194	0.002	0.005	0.300	
0:0:45.650	0.002	0.024	0.424	0.194	0.002	0.005	0.290	
0:0:45.718	0.003	0.024	0.426	0.194	0.002	0.005	0.274	
0:0:45.778	0.003	0.024	0.428	0.194	0.002	0.005	0.268	
0:0:45.840	0.003	0.025	0.429	0.194	0.003	0.005	0.251	
0:0:45.900	0.003	0.025	0.429	0.194	0.003	0.005	0.251	
0:0:45.964	0.003	0.025	0.430	0.194	0.003	0.005	0.251	
0:0:46.027	0.003	0.025	0.429	0.194	0.003	0.005	0.247	
0:0:46.094	0.003	0.025	0.428	0.194	0.003	0.005	0.244	
0:0:46.176	0.003	0.025	0.431	0.194	0.003	0.005	0.255	
0:0:46.239	0.003	0.024	0.432	0.194	0.002	0.005	0.273	
0:0:46.304	0.003	0.024	0.432	0.194	0.002	0.005	0.277	
0:0:46.378	0.002	0.023	0.432	0.194	0.002	0.005	0.315	
0:0:46.449	0.002	0.022	0.432	0.194	0.002	0.005	0.322	
0:0:46.512	0.002	0.022	0.433	0.194	0.002	0.004	0.342	
0:0:46.572	0.002	0.021	0.434	0.194	0.002	0.004	0.355	
0:0:46.633	0.002	0.020	0.435	0.194	0.002	0.004	0.384	
0:0:46.697	0.002	0.020	0.435	0.194	0.002	0.004	0.371	
0:0:46.757	0.002	0.022	0.436	0.194	0.002	0.005	0.312	
0:0:46.821	0.002	0.022	0.436	0.194	0.002	0.005	0.309	
0:0:46.883	0.002	0.022	0.436	0.194	0.002	0.005	0.311	
0:0:46.944	0.003	0.022	0.436	0.194	0.002	0.005	0.282	
0:0:47.002	0.003	0.022	0.438	0.194	0.003	0.005	0.263	
0:0:47.063	0.003	0.022	0.437	0.194	0.003	0.005	0.266	
0:0:47.128	0.003	0.023	0.437	0.194	0.003	0.005	0.253	
0:0:47.193	0.003	0.023	0.435	0.194	0.003	0.005	0.248	
0:0:47.259	0.003	0.023	0.436	0.194	0.003	0.005	0.254	
0:0:47.324	0.003	0.023	0.436	0.194	0.003	0.005	0.253	
0:0:47.385	0.003	0.024	0.434	0.194	0.003	0.005	0.238	
0:0:47.447	0.003	0.024	0.433	0.194	0.003	0.005	0.243	
0:0:47.509	0.003	0.026	0.432	0.194	0.003	0.005	0.249	
0:0:47.571	0.003	0.026	0.431	0.194	0.003	0.005	0.232	
0:0:47.637	0.003	0.027	0.430	0.194	0.003	0.005	0.230	
0:0:47.705	0.003	0.029	0.429	0.194	0.003	0.006	0.223	
0:0:47.776	0.003	0.029	0.428	0.194	0.003	0.006	0.221	
0:0:47.837	0.003	0.029	0.428	0.194	0.003	0.006	0.220	
0:0:47.899	0.003	0.029	0.427	0.194	0.003	0.006	0.219	
0:0:47.960	0.003	0.030	0.427	0.194	0.003	0.006	0.218	
0:0:48.022	0.003	0.031	0.427	0.194	0.003	0.006	0.217	
0:0:48.086	0.003	0.032	0.427	0.194	0.003	0.006	0.217	
0:0:48.145	0.003	0.031	0.427	0.194	0.003	0.006	0.213	
0:0:48.208	0.003	0.031	0.427	0.194	0.003	0.006	0.213	
0:0:48.272	0.003	0.030	0.427	0.194	0.003	0.006	0.211	
0:0:48.344	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:0:48.402	0.003	0.031	0.427	0.194	0.003	0.006	0.210	
0:0:48.471	0.003	0.031	0.426	0.194	0.003	0.006	0.209	
0:0:48.540	0.003	0.031	0.426	0.194	0.003	0.006	0.211	
0:0:48.605	0.003	0.033	0.426	0.194	0.003	0.006	0.214	
0:0:48.666	0.003	0.036	0.424	0.194	0.003	0.006	0.219	
0:0:48.728	0.003	0.037	0.426	0.194	0.003	0.006	0.220	
0:0:48.790	0.003	0.038	0.426	0.194	0.003	0.006	0.223	
0:0:48.853	0.003	0.041	0.427	0.194	0.003	0.006	0.226	
0:0:48.914	0.003	0.042	0.427	0.194	0.003	0.006	0.229	
0:0:48.981	0.003	0.036	0.428	0.194	0.003	0.006	0.219	
0:0:49.045	0.003	0.034	0.428	0.194	0.003	0.006	0.215	
0:0:49.110	0.003	0.033	0.428	0.194	0.003	0.006	0.214	
0:0:49.171	0.003	0.034	0.428	0.194	0.003	0.006	0.216	
0:0:49.235	0.003	0.036	0.428	0.194	0.003	0.006	0.220	
0:0:49.304	0.003	0.038	0.428	0.194	0.003	0.006	0.223	
0:0:49.368	0.003	0.040	0.428	0.194	0.003	0.006	0.226	
0:0:49.429	0.003	0.037	0.428	0.194	0.003	0.006	0.222	
0:0:49.493	0.003	0.047	0.428	0.194	0.002	0.006	0.238	
0:0:49.572	0.003	0.045	0.428	0.194	0.002	0.006	0.236	
0:0:49.646	0.003	0.045	0.428	0.194	0.002	0.006	0.236	
0:0:49.712	0.003	0.046	0.428	0.194	0.002	0.006	0.237	
0:0:49.773	0.003	0.050	0.428	0.194	0.002	0.006	0.244	
0:0:49.833	0.003	0.047	0.428	0.194	0.002	0.006	0.240	
0:0:49.896	0.003	0.042	0.428	0.194	0.002	0.006	0.233	
0:0:49.979	0.003	0.041	0.428	0.194	0.002	0.006	0.234	
0:0:50.040	0.003	0.036	0.428	0.194	0.003	0.006	0.226	
0:0:50.102	0.003	0.036	0.428	0.194	0.003	0.006	0.225	
0:0:50.164	0.003	0.032	0.428	0.194	0.003	0.006	0.217	
0:0:50.230	0.003	0.029	0.428	0.194	0.003	0.006	0.210	
0:0:50.309	0.003	0.027	0.428	0.194	0.003	0.006	0.205	
0:0:50.369	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:0:50.431	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:0:50.497	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:0:50.581	0.003	0.026	0.429	0.194	0.003	0.006	0.200	
0:0:50.652	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:0:50.720	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:0:50.782	0.003	0.027	0.429	0.194	0.003	0.006	0.202	
0:0:50.847	0.003	0.028	0.429	0.194	0.003	0.006	0.204	
0:0:50.910	0.003	0.028	0.429	0.194	0.003	0.006	0.205	
0:0:50.972	0.003	0.029	0.429	0.194	0.003	0.006	0.206	
0:0:51.036	0.003	0.029	0.429	0.194	0.003	0.006	0.208	
0:0:51.099	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:0:51.161	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:0:51.224	0.003	0.030	0.428	0.194	0.003	0.006	0.210	
0:0:51.285	0.003	0.032	0.427	0.194	0.003	0.006	0.214	
0:0:51.347	0.003	0.031	0.427	0.194	0.003	0.006	0.214	
0:0:51.408	0.003	0.031	0.426	0.194	0.003	0.006	0.215	
0:0:51.467	0.003	0.032	0.427	0.194	0.003	0.006	0.216	
0:0:51.531	0.003	0.032	0.426	0.194	0.003	0.006	0.219	
0:0:51.604	0.003	0.033	0.426	0.194	0.003	0.006	0.221	
0:0:51.687	0.003	0.031	0.426	0.194	0.003	0.006	0.216	
0:0:51.749	0.003	0.031	0.425	0.194	0.003	0.006	0.215	
0:0:51.811	0.003	0.030	0.423	0.194	0.003	0.006	0.214	
0:0:51.877	0.003	0.031	0.423	0.194	0.003	0.006	0.214	
0:0:51.948	0.003	0.031	0.422	0.194	0.003	0.006	0.214	
0:0:52.010	0.003	0.031	0.420	0.194	0.003	0.006	0.214	
0:0:52.070	0.003	0.031	0.420	0.194	0.003	0.006	0.214	
0:0:52.131	0.003	0.031	0.421	0.194	0.003	0.006	0.214	
0:0:52.194	0.003	0.033	0.419	0.194	0.003	0.006	0.218	
0:0:52.257	0.003	0.034	0.421	0.194	0.003	0.006	0.220	
0:0:52.321	0.003	0.034	0.424	0.194	0.003	0.006	0.221	
0:0:52.381	0.003	0.034	0.425	0.194	0.003	0.006	0.223	
0:0:52.441	0.003	0.034	0.426	0.194	0.003	0.006	0.224	
0:0:52.501	0.003	0.034	0.426	0.194	0.003	0.006	0.224	
0:0:52.567	0.003	0.035	0.426	0.194	0.003	0.006	0.224	
0:0:52.627	0.003	0.034	0.426	0.194	0.003	0.006	0.221	
0:0:52.688	0.003	0.033	0.425	0.194	0.003	0.006	0.220	
0:0:52.750	0.003	0.032	0.426	0.194	0.003	0.006	0.219	
0:0:52.828	0.003	0.031	0.425	0.194	0.003	0.006	0.214	
0:0:52.900	0.003	0.030	0.424	0.194	0.003	0.006	0.213	
0:0:52.960	0.003	0.031	0.425	0.194	0.003	0.006	0.214	
0:0:53.019	0.003	0.032	0.426	0.194	0.003	0.006	0.216	
0:0:53.081	0.003	0.032	0.426	0.194	0.003	0.006	0.217	
0:0:53.154	0.003	0.032	0.426	0.194	0.003	0.006	0.221	
0:0:53.215	0.003	0.033	0.427	0.194	0.003	0.006	0.223	
0:0:53.275	0.003	0.034	0.427	0.194	0.003	0.006	0.225	
0:0:53.334	0.003	0.033	0.427	0.194	0.003	0.006	0.222	
0:0:53.392	0.003	0.033	0.427	0.194	0.003	0.006	0.220	
0:0:53.458	0.003	0.031	0.427	0.194	0.003	0.006	0.217	
0:0:53.527	0.003	0.028	0.427	0.194	0.003	0.006	0.213	
0:0:53.595	0.003	0.027	0.427	0.194	0.003	0.006	0.213	
0:0:53.659	0.003	0.026	0.427	0.194	0.003	0.005	0.214	
0:0:53.720	0.003	0.025	0.427	0.194	0.003	0.005	0.220	
0:0:53.782	0.003	0.024	0.427	0.194	0.003	0.005	0.228	
0:0:53.841	0.003	0.023	0.427	0.194	0.003	0.005	0.246	
0:0:53.902	0.002	0.021	0.427	0.194	0.002	0.005	0.278	
0:0:53.964	0.002	0.021	0.427	0.194	0.002	0.005	0.282	
0:0:54.025	0.002	0.021	0.428	0.194	0.002	0.005	0.275	
0:0:54.093	0.002	0.021	0.428	0.194	0.002	0.005	0.272	
0:0:54.184	0.003	0.021	0.428	0.194	0.003	0.005	0.265	
0:0:54.246	0.002	0.021	0.428	0.194	0.002	0.005	0.273	
0:0:54.312	0.003	0.021	0.428	0.194	0.003	0.005	0.265	
0:0:54.375	0.002	0.021	0.428	0.194	0.002	0.005	0.274	
0:0:54.437	0.003	0.021	0.429	0.194	0.003	0.005	0.270	
0:0:54.499	0.003	0.021	0.429	0.194	0.003	0.005	0.260	
0:0:54.564	0.003	0.021	0.430	0.194	0.003	0.005	0.263	
0:0:54.626	0.003	0.022	0.430	0.194	0.003	0.005	0.260	
0:0:54.688	0.003	0.022	0.430	0.194	0.003	0.005	0.253	
0:0:54.750	0.003	0.022	0.429	0.194	0.003	0.005	0.251	
0:0:54.812	0.003	0.023	0.430	0.194	0.003	0.005	0.245	
0:0:54.883	0.003	0.023	0.430	0.194	0.003	0.005	0.237	
0:0:54.958	0.003	0.023	0.430	0.194	0.003	0.005	0.235	
0:0:55.023	0.003	0.023	0.431	0.194	0.003	0.005	0.240	
0:0:55.097	0.003	0.024	0.430	0.194	0.003	0.005	0.232	
0:0:55.158	0.003	0.024	0.430	0.194	0.003	0.005	0.226	
0:0:55.219	0.003	0.024	0.429	0.194	0.003	0.006	0.226	
0:0:55.278	0.003	0.024	0.429	0.194	0.003	0.005	0.225	
0:0:55.337	0.003	0.024	0.429	0.194	0.003	0.006	0.229	
0:0:55.401	0.003	0.025	0.429	0.194	0.003	0.006	0.223	
0:0:55.471	0.003	0.025	0.428	0.194	0.003	0.006	0.217	
0:0:55.532	0.003	0.025	0.428	0.194	0.003	0.006	0.215	
0:0:55.601	0.003	0.025	0.428	0.194	0.003	0.006	0.217	
0:0:55.665	0.003	0.026	0.428	0.194	0.003	0.006	0.218	
0:0:55.742	0.003	0.026	0.428	0.194	0.003	0.006	0.221	
0:0:55.806	0.003	0.026	0.428	0.194	0.003	0.006	0.215	
0:0:55.869	0.003	0.026	0.428	0.194	0.003	0.006	0.212	
0:0:55.928	0.003	0.026	0.427	0.194	0.003	0.006	0.213	
0:0:55.990	0.003	0.025	0.427	0.194	0.003	0.006	0.213	
0:0:56.051	0.003	0.025	0.428	0.194	0.003	0.005	0.212	
0:0:56.112	0.003	0.025	0.428	0.194	0.003	0.005	0.210	
0:0:56.175	0.003	0.025	0.428	0.194	0.003	0.005	0.211	
0:0:56.237	0.003	0.025	0.428	0.194	0.003	0.005	0.212	
0:0:56.298	0.003	0.025	0.428	0.194	0.003	0.005	0.212	
0:0:56.359	0.003	0.025	0.428	0.194	0.003	0.005	0.216	
0:0:56.419	0.003	0.025	0.428	0.194	0.003	0.005	0.220	
0:0:56.482	0.003	0.025	0.428	0.194	0.003	0.005	0.225	
0:0:56.542	0.003	0.025	0.428	0.194	0.003	0.005	0.226	
0:0:56.603	0.003	0.026	0.428	0.194	0.003	0.005	0.225	
0:0:56.693	0.003	0.027	0.428	0.194	0.003	0.005	0.231	
0:0:56.756	0.003	0.027	0.428	0.194	0.003	0.005	0.228	
0:0:56.817	0.003	0.026	0.428	0.194	0.003	0.005	0.226	
0:0:56.877	0.003	0.026	0.427	0.194	0.003	0.005	0.223	
0:0:56.943	0.003	0.026	0.427	0.194	0.003	0.005	0.219	
0:0:57.004	0.003	0.026	0.426	0.194	0.003	0.005	0.220	
0:0:57.066	0.003	0.026	0.427	0.194	0.003	0.005	0.227	
0:0:57.131	0.003	0.026	0.427	0.194	0.003	0.005	0.231	
0:0:57.192	0.003	0.026	0.427	0.194	0.003	0.005	0.234	
0:0:57.255	0.003	0.026	0.427	0.194	0.003	0.005	0.233	
0:0:57.318	0.003	0.026	0.427	0.194	0.003	0.005	0.231	
0:0:57.388	0.003	0.025	0.427	0.194	0.003	0.005	0.235	
0:0:57.449	0.003	0.025	0.427	0.194	0.003	0.005	0.244	
0:0:57.510	0.003	0.025	0.427	0.194	0.003	0.005	0.237	
0:0:57.575	0.003	0.024	0.426	0.194	0.003	0.005	0.240	
0:0:57.639	0.003	0.023	0.424	0.194	0.003	0.005	0.250	
0:0:57.700	0.003	0.023	0.425	0.194	0.003	0.005	0.260	
0:0:57.767	0.002	0.022	0.425	0.194	0.002	0.005	0.288	
0:0:57.827	0.002	0.020	0.424	0.194	0.002	0.005	0.328	
0:0:57.890	0.002	0.019	0.423	0.194	0.002	0.005	0.358	
0:0:57.957	0.002	0.018	0.420	0.194	0.002	0.004	0.393	
0:0:58.016	0.002	0.018	0.420	0.194	0.002	0.004	0.419	
0:0:58.080	0.002	0.018	0.416	0.194	0.002	0.004	0.418	
0:0:58.142	0.002	0.018	0.412	0.194	0.002	0.004	0.415	
0:0:58.202	0.002	0.018	0.394	0.194	0.002	0.004	0.392	
0:0:58.267	0.002	0.019	0.397	0.194	0.002	0.005	0.381	
0:0:58.325	0.002	0.019	0.389	0.194	0.002	0.004	0.378	
0:0:58.386	0.002	0.019	0.396	0.194	0.002	0.005	0.368	
0:0:58.448	0.002	0.019	0.413	0.194	0.002	0.005	0.377	
0:0:58.511	0.002	0.019	0.424	0.194	0.002	0.005	0.346	
0:0:58.576	0.002	0.018	0.427	0.194	0.002	0.005	0.384	
0:0:58.653	0.002	0.018	0.428	0.194	0.002	0.006	0.377	
0:0:58.748	0.002	0.017	0.429	0.194	0.002	0.006	0.406	
0:0:58.816	0.002	0.016	0.429	0.194	0.002	0.006	0.425	
0:0:58.875	0.002	0.016	0.429	0.194	0.002	0.006	0.406	
0:0:58.934	0.002	0.016	0.429	0.194	0.002	0.006	0.415	
0:0:58.993	0.002	0.017	0.429	0.194	0.002	0.005	0.392	
0:0:59.055	0.002	0.017	0.429	0.194	0.002	0.005	0.446	
0:0:59.122	0.002	0.017	0.428	0.194	0.002	0.004	0.481	
0:0:59.182	0.002	0.017	0.428	0.194	0.002	0.004	0.490	
0:0:59.242	0.002	0.017	0.428	0.194	0.002	0.004	0.520	
0:0:59.305	0.002	0.017	0.428	0.194	0.002	0.004	0.506	
0:0:59.368	0.002	0.018	0.428	0.194	0.002	0.004	0.434	
0:0:59.432	0.002	0.019	0.429	0.194	0.002	0.004	0.427	
0:0:59.493	0.002	0.019	0.429	0.194	0.002	0.004	0.433	
0:0:59.558	0.002	0.021	0.429	0.194	0.002	0.004	0.372	
0:0:59.619	0.002	0.021	0.428	0.194	0.002	0.004	0.349	
0:0:59.687	0.002	0.023	0.428	0.194	0.002	0.005	0.294	
0:0:59.748	0.003	0.024	0.428	0.194	0.002	0.005	0.265	
0:0:59.810	0.003	0.024	0.428	0.194	0.003	0.005	0.251	
0:0:59.874	0.003	0.025	0.428	0.194	0.003	0.005	0.247	
0:0:59.934	0.003	0.025	0.428	0.194	0.003	0.005	0.235	
0:0:59.995	0.003	0.026	0.428	0.194	0.003	0.005	0.223	
0:1:0.059	0.003	0.026	0.428	0.194	0.003	0.005	0.215	
0:1:0.120	0.003	0.026	0.428	0.194	0.003	0.005	0.213	
0:1:0.180	0.003	0.026	0.428	0.194	0.003	0.005	0.212	
0:1:0.239	0.003	0.026	0.428	0.194	0.003	0.005	0.210	
0:1:0.299	0.003	0.026	0.428	0.194	0.003	0.005	0.207	
0:1:0.361	0.003	0.026	0.428	0.194	0.003	0.006	0.205	
0:1:0.423	0.003	0.026	0.428	0.194	0.003	0.006	0.203	
0:1:0.484	0.003	0.026	0.428	0.194	0.003	0.006	0.202	
0:1:0.544	0.003	0.026	0.428	0.194	0.003	0.006	0.202	
0:1:0.635	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:0.700	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:0.763	0.003	0.026	0.428	0.194	0.003	0.006	0.202	
0:1:0.827	0.003	0.026	0.428	0.194	0.003	0.006	0.202	
0:1:0.890	0.003	0.026	0.428	0.194	0.003	0.006	0.203	
0:1:0.953	0.003	0.026	0.428	0.194	0.003	0.006	0.204	
0:1:1.013	0.003	0.026	0.428	0.194	0.003	0.006	0.205	
0:1:1.074	0.003	0.026	0.428	0.194	0.003	0.005	0.206	
0:1:1.145	0.003	0.025	0.428	0.194	0.003	0.005	0.207	
0:1:1.213	0.003	0.025	0.428	0.194	0.003	0.005	0.206	
0:1:1.273	0.003	0.025	0.428	0.194	0.003	0.005	0.204	
0:1:1.334	0.003	0.025	0.428	0.194	0.003	0.005	0.204	
0:1:1.398	0.003	0.025	0.428	0.194	0.003	0.005	0.202	
0:1:1.462	0.003	0.025	0.428	0.194	0.003	0.005	0.201	
0:1:1.524	0.003	0.025	0.428	0.194	0.003	0.005	0.201	
0:1:1.587	0.003	0.025	0.428	0.194	0.003	0.006	0.200	
0:1:1.647	0.003	0.025	0.428	0.194	0.003	0.006	0.200	
0:1:1.710	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:1.772	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:1.831	0.003	0.026	0.428	0.194	0.003	0.006	0.202	
0:1:1.893	0.003	0.026	0.428	0.194	0.003	0.006	0.203	
0:1:1.955	0.003	0.026	0.428	0.194	0.003	0.006	0.204	
0:1:2.016	0.003	0.027	0.428	0.194	0.003	0.006	0.206	
0:1:2.081	0.003	0.028	0.428	0.194	0.003	0.006	0.206	
0:1:2.143	0.003	0.028	0.428	0.194	0.003	0.006	0.207	
0:1:2.202	0.003	0.027	0.428	0.194	0.003	0.006	0.207	
0:1:2.263	0.003	0.026	0.428	0.194	0.003	0.006	0.205	
0:1:2.325	0.003	0.026	0.428	0.194	0.003	0.006	0.203	
0:1:2.392	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:2.459	0.003	0.025	0.428	0.194	0.003	0.006	0.200	
0:1:2.522	0.003	0.025	0.428	0.194	0.003	0.006	0.201	
0:1:2.582	0.003	0.025	0.428	0.194	0.003	0.006	0.202	
0:1:2.643	0.003	0.025	0.428	0.194	0.003	0.006	0.203	
0:1:2.705	0.003	0.025	0.428	0.194	0.003	0.006	0.202	
0:1:2.768	0.003	0.025	0.428	0.194	0.003	0.006	0.203	
0:1:2.830	0.003	0.026	0.428	0.194	0.003	0.006	0.204	
0:1:2.894	0.003	0.025	0.428	0.194	0.003	0.005	0.207	
0:1:2.957	0.003	0.026	0.428	0.194	0.003	0.005	0.207	
0:1:3.018	0.003	0.026	0.428	0.194	0.003	0.005	0.210	
0:1:3.077	0.003	0.026	0.428	0.194	0.003	0.006	0.211	
0:1:3.137	0.003	0.026	0.428	0.194	0.003	0.006	0.211	
0:1:3.198	0.003	0.027	0.428	0.194	0.003	0.006	0.211	
0:1:3.259	0.003	0.027	0.428	0.194	0.003	0.006	0.210	
0:1:3.323	0.003	0.026	0.428	0.194	0.003	0.006	0.212	
0:1:3.383	0.003	0.027	0.428	0.194	0.003	0.006	0.212	
0:1:3.444	0.003	0.027	0.428	0.194	0.003	0.006	0.210	
0:1:3.506	0.003	0.027	0.428	0.194	0.003	0.006	0.210	
0:1:3.594	0.003	0.026	0.427	0.194	0.003	0.006	0.206	
0:1:3.654	0.003	0.026	0.428	0.194	0.003	0.006	0.204	
0:1:3.716	0.003	0.026	0.427	0.194	0.003	0.006	0.203	
0:1:3.776	0.003	0.026	0.427	0.194	0.003	0.006	0.203	
0:1:3.837	0.003	0.026	0.427	0.194	0.003	0.006	0.202	
0:1:3.899	0.003	0.026	0.427	0.194	0.003	0.006	0.202	
0:1:3.961	0.003	0.025	0.427	0.194	0.003	0.006	0.203	
0:1:4.025	0.003	0.025	0.426	0.194	0.003	0.006	0.202	
0:1:4.093	0.003	0.025	0.427	0.194	0.003	0.006	0.203	
0:1:4.156	0.003	0.026	0.427	0.194	0.003	0.006	0.207	
0:1:4.215	0.003	0.026	0.427	0.194	0.003	0.006	0.210	
0:1:4.276	0.003	0.026	0.427	0.194	0.003	0.005	0.216	
0:1:4.335	0.003	0.026	0.427	0.194	0.003	0.005	0.219	
0:1:4.396	0.003	0.025	0.427	0.194	0.003	0.005	0.226	
0:1:4.460	0.003	0.025	0.426	0.194	0.003	0.005	0.233	
0:1:4.552	0.003	0.024	0.427	0.194	0.002	0.005	0.264	
0:1:4.615	0.002	0.023	0.426	0.194	0.002	0.005	0.289	
0:1:4.674	0.002	0.023	0.427	0.194	0.002	0.005	0.301	
0:1:4.738	0.002	0.022	0.427	0.194	0.002	0.005	0.311	
0:1:4.804	0.002	0.022	0.426	0.194	0.002	0.005	0.322	
0:1:4.864	0.002	0.021	0.426	0.194	0.002	0.005	0.340	
0:1:4.927	0.002	0.020	0.427	0.194	0.002	0.004	0.391	
0:1:4.987	0.002	0.019	0.427	0.194	0.002	0.004	0.421	
0:1:5.047	0.002	0.019	0.427	0.194	0.002	0.004	0.424	
0:1:5.108	0.002	0.019	0.427	0.194	0.002	0.004	0.422	
0:1:5.170	0.002	0.019	0.427	0.194	0.002	0.004	0.417	
0:1:5.233	0.002	0.019	0.427	0.194	0.002	0.004	0.478	
0:1:5.301	0.002	0.017	0.427	0.194	0.002	0.004	0.566	
0:1:5.363	0.002	0.018	0.427	0.194	0.002	0.004	0.562	
0:1:5.428	0.002	0.016	0.427	0.194	0.002	0.004	0.638	
0:1:5.491	0.002	0.015	0.427	0.194	0.002	0.004	0.712	
0:1:5.552	0.002	0.016	0.427	0.194	0.002	0.004	0.646	
0:1:5.614	0.002	0.015	0.427	0.194	0.002	0.004	0.680	
0:1:5.674	0.002	0.014	0.427	0.194	0.002	0.004	0.840	
0:1:5.741	0.002	0.014	0.427	0.194	0.002	0.005	0.763	
0:1:5.806	0.002	0.015	0.427	0.194	0.002	0.005	0.651	
0:1:5.868	0.002	0.015	0.426	0.194	0.002	0.005	0.643	
0:1:5.934	0.002	0.014	0.427	0.194	0.002	0.006	0.644	
0:1:5.996	0.002	0.014	0.427	0.194	0.002	0.006	0.652	
0:1:6.059	0.002	0.012	0.427	0.194	0.002	0.006	0.842	
0:1:6.120	0.002	0.012	0.426	0.194	0.002	0.006	0.760	
0:1:6.180	0.002	0.015	0.426	0.194	0.002	0.006	0.556	
0:1:6.247	0.002	0.015	0.426	0.194	0.002	0.006	0.528	
0:1:6.311	0.002	0.016	0.426	0.194	0.002	0.007	0.446	
0:1:6.371	0.002	0.017	0.426	0.194	0.002	0.006	0.423	
0:1:6.433	0.002	0.018	0.426	0.194	0.002	0.006	0.416	
0:1:6.494	0.002	0.017	0.427	0.194	0.002	0.006	0.391	
0:1:6.563	0.002	0.019	0.427	0.194	0.002	0.006	0.323	
0:1:6.630	0.002	0.018	0.427	0.194	0.002	0.005	0.343	
0:1:6.692	0.002	0.017	0.427	0.194	0.002	0.005	0.396	
0:1:6.755	0.002	0.016	0.427	0.194	0.002	0.005	0.436	
0:1:6.815	0.002	0.015	0.428	0.194	0.002	0.004	0.538	
0:1:6.874	0.002	0.015	0.427	0.194	0.002	0.004	0.524	
