date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:30.787	0.002	0.982	99.979	0.264	0.012	0.003	0.073	
0:0:30.854	0.002	1.012	99.980	0.266	0.013	0.003	0.071	
0:0:30.926	0.002	1.019	99.977	0.267	0.013	0.003	0.070	
0:0:30.995	0.002	1.176	99.982	0.277	0.015	0.003	0.062	
0:0:31.063	0.001	1.266	99.978	0.282	0.016	0.003	0.059	
0:0:31.129	0.001	1.721	99.978	0.305	0.023	0.003	0.046	
0:0:31.198	0.001	1.495	99.975	0.294	0.020	0.003	0.051	
0:0:31.266	0.001	1.500	99.977	0.295	0.020	0.003	0.051	
0:0:31.330	0.001	1.876	99.979	0.312	0.025	0.003	0.043	
0:0:31.393	0.001	1.853	99.975	0.311	0.024	0.003	0.043	
0:0:31.455	0.001	1.382	99.974	0.289	0.017	0.003	0.054	
0:0:33.125	85.539	0.001	0.002	0.001	0.001	0.001	20.928	
0:0:33.244	89.691	0.001	0.001	0.001	0.001	0.001	19.991	
0:0:33.341	90.019	0.001	0.001	0.001	0.001	0.001	20.263	
0:0:33.411	90.241	0.001	0.001	0.001	0.001	0.001	19.669	
0:0:33.476	90.217	0.001	0.001	0.001	0.001	0.001	19.132	
0:0:33.543	89.406	0.001	0.001	0.001	0.001	0.001	19.770	
0:0:33.614	88.165	0.001	0.001	0.001	0.001	0.001	20.647	
0:0:33.679	86.374	0.001	0.001	0.001	0.001	0.001	21.125	
0:0:33.745	75.068	0.001	0.001	0.001	0.001	0.001	22.070	
0:0:33.816	54.531	0.001	0.001	0.001	0.001	0.001	22.244	
0:0:33.890	0.888	0.001	0.001	0.004	0.002	0.001	22.740	
0:0:33.961	0.002	0.001	0.003	0.117	0.007	0.002	23.186	
0:0:34.030	0.001	0.001	0.006	0.392	0.004	0.002	23.373	
0:0:34.095	0.001	0.001	0.025	0.353	0.001	0.003	23.484	
0:0:34.165	0.001	0.003	0.147	0.354	0.001	0.003	23.148	
0:0:34.234	0.001	0.004	0.305	0.331	0.001	0.003	23.615	
0:0:34.310	0.001	0.005	0.384	0.321	0.001	0.002	23.724	
0:0:34.377	0.001	0.005	0.420	0.329	0.001	0.001	24.011	
0:0:34.446	0.001	0.005	0.427	0.309	0.001	0.001	22.821	
0:0:34.514	0.001	0.005	0.430	0.290	0.001	0.001	22.833	
0:0:34.580	0.001	0.005	0.430	0.262	0.001	0.001	22.952	
0:0:34.647	0.001	0.004	0.432	0.234	0.001	0.001	22.756	
0:0:34.713	0.001	0.004	0.437	0.215	0.001	0.001	22.115	
